vote_id,submitted_at,created_at,user_id,job_id,language,sentence_id,category_code,bucket,sub_bucket,sentence_text,model_a_id,model_a_name,model_a_org,model_b_id,model_b_name,model_b_org,outcome,winner_id,rater_select,result_raw,time_taken_sec,audio_duration_total_sec,comment_on_a,comment_on_b,defect_tags_on_a,defect_tags_on_b
167914,2026-05-04 01:12:42.323369+00,2026-05-02 18:34:20.058417+00,1306892,453,ja-JP,jp_cs_05,cs,Customer support & contact center,Card activation confirm,はい、えーと、お客様のカード4147-9938-2210-6655、有効化が完了いたしました。,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,36,Cartesia Sonic-3,Cartesia,a_wins,34,A,"[""34""]",25.64,17.889,,,,mild_mispronunciation;severe_mispronunciation;unnatural_robotic_voice;irregular_pacing
170955,2026-05-03 12:21:28.24263+00,2026-05-02 18:34:27.465791+00,1308941,453,ja-JP,jp_me_15,me,Media & entertainment,News — weather + disaster combo,羽田空港では午前6時の濃霧の影響で視程が60メートルにまで低下し、空の便に大きな乱れが生じておりますが、それ以上に懸念されているのは、台風9号「ハル」が時速195キロの暴風を伴って、本日深夜にも紀伊半島南部に上陸する見込みとなっていることです。,33,OpenAI gpt-4o-mini-tts,OpenAI,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,b_wins,34,A,"[""34""]",48.22,44.25,濃霧　読めていない,問題なし,mild_mispronunciation,
170951,2026-05-03 12:35:33.500361+00,2026-05-02 18:34:27.457363+00,1308941,453,ja-JP,jp_me_15,me,Media & entertainment,News — weather + disaster combo,羽田空港では午前6時の濃霧の影響で視程が60メートルにまで低下し、空の便に大きな乱れが生じておりますが、それ以上に懸念されているのは、台風9号「ハル」が時速195キロの暴風を伴って、本日深夜にも紀伊半島南部に上陸する見込みとなっていることです。,32,ElevenLabs Eleven v3,ElevenLabs,40,xAI Grok TTS,xAI,a_wins,32,B,"[""32""]",48.15,43.53,流暢,問題なし,,
170965,2026-05-03 13:55:42.116011+00,2026-05-02 18:34:27.48769+00,1306968,453,ja-JP,jp_me_15,me,Media & entertainment,News — weather + disaster combo,羽田空港では午前6時の濃霧の影響で視程が60メートルにまで低下し、空の便に大きな乱れが生じておりますが、それ以上に懸念されているのは、台風9号「ハル」が時速195キロの暴風を伴って、本日深夜にも紀伊半島南部に上陸する見込みとなっていることです。,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,40,xAI Grok TTS,xAI,b_wins,40,A,"[""40""]",122.2,40.62,"""Hamida"" should be ""Haneda"".
""nougi"" should be ""noumu"".
""ben"" should be ""bin"".
""ridare"" should be ""midare"".
""uji"" should be ""shouji"".
""tamatte"" should be ""tomonatte"".","""ben"" shouldbe ""bin"".",severe_mispronunciation,unnatural_robotic_voice;mild_mispronunciation
170963,2026-05-03 15:31:27.492339+00,2026-05-02 18:34:27.483535+00,1314242,453,ja-JP,jp_me_15,me,Media & entertainment,News — weather + disaster combo,羽田空港では午前6時の濃霧の影響で視程が60メートルにまで低下し、空の便に大きな乱れが生じておりますが、それ以上に懸念されているのは、台風9号「ハル」が時速195キロの暴風を伴って、本日深夜にも紀伊半島南部に上陸する見込みとなっていることです。,33,OpenAI gpt-4o-mini-tts,OpenAI,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,a_wins,33,B,"[""33""]",48.91,41.7,,,mild_mispronunciation,mild_mispronunciation;missing_word
170975,2026-05-04 15:38:56.503363+00,2026-05-02 18:34:27.518058+00,1305968,453,ja-JP,jp_me_16,me,Media & entertainment,News — earnings + commodity move,"Apple社が236億ドルの連結純利益を第3四半期に計上し、前年同期比で9.8パーセントの増益を発表する一方、ロンドン金属取引所では銅の3カ月先物が0.7パーセント下落し、1トンあたり9,840ドルとなりました。",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,36,Cartesia Sonic-3,Cartesia,a_wins,34,B,"[""34""]",47.01,36.424,No issues.,0.7パーセント is mispronounced.,,
170976,2026-05-03 13:09:36.343714+00,2026-05-02 18:34:27.520175+00,1309754,453,ja-JP,jp_me_16,me,Media & entertainment,News — earnings + commodity move,"Apple社が236億ドルの連結純利益を第3四半期に計上し、前年同期比で9.8パーセントの増益を発表する一方、ロンドン金属取引所では銅の3カ月先物が0.7パーセント下落し、1トンあたり9,840ドルとなりました。",35,Microsoft Azure Dragon HD Omni,Microsoft Azure,36,Cartesia Sonic-3,Cartesia,a_wins,35,B,"[""35""]",2216.24,37.464,,,,severe_mispronunciation;hallucination_extra_content;irregular_pacing;unnatural_robotic_voice
170974,2026-05-03 15:58:01.970972+00,2026-05-02 18:34:27.515881+00,1309754,453,ja-JP,jp_me_16,me,Media & entertainment,News — earnings + commodity move,"Apple社が236億ドルの連結純利益を第3四半期に計上し、前年同期比で9.8パーセントの増益を発表する一方、ロンドン金属取引所では銅の3カ月先物が0.7パーセント下落し、1トンあたり9,840ドルとなりました。",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,36,Cartesia Sonic-3,Cartesia,a_wins,34,A,"[""34""]",43.02,36.424,,,,severe_mispronunciation;missing_word
170985,2026-05-04 11:26:37.283745+00,2026-05-02 18:34:27.539953+00,1308831,453,ja-JP,jp_me_16,me,Media & entertainment,News — earnings + commodity move,"Apple社が236億ドルの連結純利益を第3四半期に計上し、前年同期比で9.8パーセントの増益を発表する一方、ロンドン金属取引所では銅の3カ月先物が0.7パーセント下落し、1トンあたり9,840ドルとなりました。",32,ElevenLabs Eleven v3,ElevenLabs,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,tie,,"A,B","[""32"", ""34""]",41.19,38.0,,,,
170981,2026-05-03 15:04:34.649019+00,2026-05-02 18:34:27.530958+00,1309754,453,ja-JP,jp_me_16,me,Media & entertainment,News — earnings + commodity move,"Apple社が236億ドルの連結純利益を第3四半期に計上し、前年同期比で9.8パーセントの増益を発表する一方、ロンドン金属取引所では銅の3カ月先物が0.7パーセント下落し、1トンあたり9,840ドルとなりました。",33,OpenAI gpt-4o-mini-tts,OpenAI,36,Cartesia Sonic-3,Cartesia,a_wins,33,B,"[""33""]",46.72,35.564,,,,severe_mispronunciation;hallucination_extra_content
170988,2026-05-03 09:39:45.531623+00,2026-05-02 18:34:27.547014+00,1307817,453,ja-JP,jp_me_16,me,Media & entertainment,News — earnings + commodity move,"Apple社が236億ドルの連結純利益を第3四半期に計上し、前年同期比で9.8パーセントの増益を発表する一方、ロンドン金属取引所では銅の3カ月先物が0.7パーセント下落し、1トンあたり9,840ドルとなりました。",32,ElevenLabs Eleven v3,ElevenLabs,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,b_wins,35,A,"[""35""]",58.13,39.04,ノイズ？声がこもってる,,noise_distortion,
171004,2026-05-03 12:20:03.379703+00,2026-05-02 18:34:27.582877+00,1309754,453,ja-JP,jp_me_16,me,Media & entertainment,News — earnings + commodity move,"Apple社が236億ドルの連結純利益を第3四半期に計上し、前年同期比で9.8パーセントの増益を発表する一方、ロンドン金属取引所では銅の3カ月先物が0.7パーセント下落し、1トンあたり9,840ドルとなりました。",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,40,xAI Grok TTS,xAI,a_wins,34,B,"[""34""]",59.72,38.93,,,,hallucination_extra_content;severe_mispronunciation
171003,2026-05-03 12:30:40.892889+00,2026-05-02 18:34:27.58068+00,1308941,453,ja-JP,jp_me_16,me,Media & entertainment,News — earnings + commodity move,"Apple社が236億ドルの連結純利益を第3四半期に計上し、前年同期比で9.8パーセントの増益を発表する一方、ロンドン金属取引所では銅の3カ月先物が0.7パーセント下落し、1トンあたり9,840ドルとなりました。",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,40,xAI Grok TTS,xAI,a_wins,34,A,"[""34""]",46.4,38.93,問題なし,早口　いくつかの読み間違い　発音がおかしい,,unnatural_robotic_voice;severe_mispronunciation;irregular_pacing
100756,2026-05-04 12:10:15.026966+00,2026-04-30 21:32:44.514866+00,1308831,453,ja-JP,jp_gc_11,gc,Gen-conv & AI assistants,Gen-conv — short imperative reaction,承知しました、お客様のために『Lemon』を再生しております!,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,36,Cartesia Sonic-3,Cartesia,tie,,"A,B","[""34"", ""36""]",12.17,8.522,,,,
171018,2026-05-04 04:58:34.261815+00,2026-05-02 18:34:27.623344+00,1306310,453,ja-JP,jp_me_17,me,Media & entertainment,News — commodities,ブレント原油先物は1.1パーセント上昇し、1バレル84.20ドルとなった一方、WTI原油は95セント上げて、80.10ドルで取引を終えました。,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,36,Cartesia Sonic-3,Cartesia,a_wins,34,B,"[""34""]",140.53,23.945,Perfect!,"A slight mistake for calling numbers,(84.20ドル,80.10ドル)",,mild_mispronunciation
171016,2026-05-04 09:34:28.824546+00,2026-05-02 18:34:27.61883+00,1308831,453,ja-JP,jp_me_17,me,Media & entertainment,News — commodities,ブレント原油先物は1.1パーセント上昇し、1バレル84.20ドルとなった一方、WTI原油は95セント上げて、80.10ドルで取引を終えました。,32,ElevenLabs Eleven v3,ElevenLabs,36,Cartesia Sonic-3,Cartesia,tie,,"A,B","[""32"", ""36""]",27.13,23.585,,,,
169419,2026-05-04 09:03:31.912559+00,2026-05-02 18:34:23.722248+00,1308831,453,ja-JP,jp_gc_02,gc,Gen-conv & AI assistants,AI assistant — smart-home control terse,はい、主寝室のサーモスタットを22度に設定いたします。,32,ElevenLabs Eleven v3,ElevenLabs,40,xAI Grok TTS,xAI,b_wins,40,A,"[""40""]",18.86,8.89,主寝室,,severe_mispronunciation,
171024,2026-05-03 11:15:32.544432+00,2026-05-02 18:34:27.636304+00,1308941,453,ja-JP,jp_me_17,me,Media & entertainment,News — commodities,ブレント原油先物は1.1パーセント上昇し、1バレル84.20ドルとなった一方、WTI原油は95セント上げて、80.10ドルで取引を終えました。,33,OpenAI gpt-4o-mini-tts,OpenAI,36,Cartesia Sonic-3,Cartesia,a_wins,33,B,"[""33""]",39.13,24.785,問題なし,問題ないが少し早口,,irregular_pacing
171025,2026-05-03 12:14:31.741922+00,2026-05-02 18:34:27.638521+00,1306968,453,ja-JP,jp_me_17,me,Media & entertainment,News — commodities,ブレント原油先物は1.1パーセント上昇し、1バレル84.20ドルとなった一方、WTI原油は95セント上げて、80.10ドルで取引を終えました。,33,OpenAI gpt-4o-mini-tts,OpenAI,36,Cartesia Sonic-3,Cartesia,a_wins,33,B,"[""33""]",44.36,24.785,,,unnatural_robotic_voice,noise_distortion;unnatural_robotic_voice
168960,2026-05-03 21:02:05.834172+00,2026-05-02 18:34:22.596833+00,885857,453,ja-JP,jp_cs_28,cs,Customer support & contact center,Government program PA,板橋区の生活保護受給者の皆様にお知らせいたします。区民サービスセンターにて、バッチ番号CY-2026-A9の差し替えカードの受け取りが可能となっております。,32,ElevenLabs Eleven v3,ElevenLabs,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,tie,,bad,"[""tie/no preference""]",161.31,31.44,CY-2026-A9 しーわい　にーぜろにーろく　えーきゅう,CY-2026-A9 しーわい　にーぜろにーろく　えーきゅう　ハイフンは読まない,mild_mispronunciation,mild_mispronunciation
171046,2026-05-04 14:30:10.606851+00,2026-05-02 18:34:27.682482+00,1314272,453,ja-JP,jp_me_17,me,Media & entertainment,News — commodities,ブレント原油先物は1.1パーセント上昇し、1バレル84.20ドルとなった一方、WTI原油は95セント上げて、80.10ドルで取引を終えました。,33,OpenAI gpt-4o-mini-tts,OpenAI,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,b_wins,34,A,"[""34""]",33.07,28.76,機械的な音声と抑揚,抑揚やや違和感もGood,unnatural_robotic_voice;irregular_pacing,irregular_pacing
171043,2026-05-04 14:45:39.130103+00,2026-05-02 18:34:27.675831+00,1309149,453,ja-JP,jp_me_17,me,Media & entertainment,News — commodities,ブレント原油先物は1.1パーセント上昇し、1バレル84.20ドルとなった一方、WTI原油は95セント上げて、80.10ドルで取引を終えました。,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,a_wins,34,A,"[""34""]",721.97,28.21,,"先物は、さきもの、が正しい。せんぶつ、と読んでいる。
84.20ドルは、はちじゅうよんてんにーぜろ、が普通、はちじゅうよんてんにれーどる、と読んでいる。
80.10ドルも、はちじゅってんいちれーどる、と読んでいる。
女児の話しているような声音、不自然。",,unnatural_robotic_voice;severe_mispronunciation
171061,2026-05-03 16:04:50.651619+00,2026-05-02 18:34:27.722895+00,1309754,453,ja-JP,jp_me_18,me,Media & entertainment,News — macro economic monologue,政策担当からの最新情報です。財務省の試算によれば、本年の補正予算における農業共済の支援に対するわずかな調整のみでは、米農家の長期的な気候変動リスクへの備えとしては、十分とは言いがたいとの指摘が出ております。,32,ElevenLabs Eleven v3,ElevenLabs,36,Cartesia Sonic-3,Cartesia,tie,,"A,B","[""32"", ""36""]",46.15,36.403,,,mild_mispronunciation,unnatural_robotic_voice;irregular_pacing
171058,2026-05-03 17:04:28.141104+00,2026-05-02 18:34:27.707919+00,1305965,453,ja-JP,jp_me_17,me,Media & entertainment,News — commodities,ブレント原油先物は1.1パーセント上昇し、1バレル84.20ドルとなった一方、WTI原油は95セント上げて、80.10ドルで取引を終えました。,33,OpenAI gpt-4o-mini-tts,OpenAI,40,xAI Grok TTS,xAI,a_wins,33,B,"[""33""]",178.6,27.61,,先物(さきもの) WTI,,severe_mispronunciation
171053,2026-05-03 17:26:25.316126+00,2026-05-02 18:34:27.697293+00,1305965,453,ja-JP,jp_me_17,me,Media & entertainment,News — commodities,ブレント原油先物は1.1パーセント上昇し、1バレル84.20ドルとなった一方、WTI原油は95セント上げて、80.10ドルで取引を終えました。,33,OpenAI gpt-4o-mini-tts,OpenAI,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,a_wins,33,B,"[""33""]",56.14,29.05,,,,unnatural_robotic_voice
171065,2026-05-03 15:46:52.390644+00,2026-05-02 18:34:27.731218+00,1309754,453,ja-JP,jp_me_18,me,Media & entertainment,News — macro economic monologue,政策担当からの最新情報です。財務省の試算によれば、本年の補正予算における農業共済の支援に対するわずかな調整のみでは、米農家の長期的な気候変動リスクへの備えとしては、十分とは言いがたいとの指摘が出ております。,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,36,Cartesia Sonic-3,Cartesia,a_wins,34,A,"[""34""]",51.79,34.043,,,,irregular_pacing;unnatural_robotic_voice;noise_distortion
171079,2026-05-03 10:33:15.933031+00,2026-05-02 18:34:27.760788+00,1308941,453,ja-JP,jp_me_18,me,Media & entertainment,News — macro economic monologue,政策担当からの最新情報です。財務省の試算によれば、本年の補正予算における農業共済の支援に対するわずかな調整のみでは、米農家の長期的な気候変動リスクへの備えとしては、十分とは言いがたいとの指摘が出ております。,32,ElevenLabs Eleven v3,ElevenLabs,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,tie,,bad,"[""tie/no preference""]",50.69,38.06,米農家　読み間違い,長期的　読み間違い,mild_mispronunciation,mild_mispronunciation
171075,2026-05-03 15:07:08.574073+00,2026-05-02 18:34:27.75243+00,1309754,453,ja-JP,jp_me_18,me,Media & entertainment,News — macro economic monologue,政策担当からの最新情報です。財務省の試算によれば、本年の補正予算における農業共済の支援に対するわずかな調整のみでは、米農家の長期的な気候変動リスクへの備えとしては、十分とは言いがたいとの指摘が出ております。,32,ElevenLabs Eleven v3,ElevenLabs,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,b_wins,34,A,"[""34""]",54.93,36.36,,,severe_mispronunciation,
171090,2026-05-04 00:27:31.148455+00,2026-05-02 18:34:27.783674+00,1306310,453,ja-JP,jp_me_18,me,Media & entertainment,News — macro economic monologue,政策担当からの最新情報です。財務省の試算によれば、本年の補正予算における農業共済の支援に対するわずかな調整のみでは、米農家の長期的な気候変動リスクへの備えとしては、十分とは言いがたいとの指摘が出ております。,33,OpenAI gpt-4o-mini-tts,OpenAI,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,b_wins,34,A,"[""34""]",252.51,37.65,A slight unnatural pronunciation for わずかな.,No major issues.,,
171085,2026-05-04 07:49:44.895951+00,2026-05-02 18:34:27.773421+00,1306640,453,ja-JP,jp_me_18,me,Media & entertainment,News — macro economic monologue,政策担当からの最新情報です。財務省の試算によれば、本年の補正予算における農業共済の支援に対するわずかな調整のみでは、米農家の長期的な気候変動リスクへの備えとしては、十分とは言いがたいとの指摘が出ております。,32,ElevenLabs Eleven v3,ElevenLabs,40,xAI Grok TTS,xAI,tie,,bad,"[""tie/no preference""]",140.87,36.15,『米』の発音が誤っています。,『政策』と『米』の発音が誤っています。,mild_mispronunciation,hallucination_extra_content
171102,2026-05-03 16:36:49.972613+00,2026-05-02 18:34:27.809028+00,1309754,453,ja-JP,jp_me_18,me,Media & entertainment,News — macro economic monologue,政策担当からの最新情報です。財務省の試算によれば、本年の補正予算における農業共済の支援に対するわずかな調整のみでは、米農家の長期的な気候変動リスクへの備えとしては、十分とは言いがたいとの指摘が出ております。,33,OpenAI gpt-4o-mini-tts,OpenAI,40,xAI Grok TTS,xAI,a_wins,33,A,"[""33""]",55.52,37.44,,,,severe_mispronunciation
171116,2026-05-03 12:51:33.375333+00,2026-05-02 18:34:27.847579+00,1306095,453,ja-JP,jp_me_19,me,Media & entertainment,News — weather warning,気象庁は、関東甲信越地方一帯にきわめて激しい雨の警報を発表し、低地での都市型水害への厳重な警戒を呼びかけており、毎時80ミリを超える降水量が、特に夕方の通勤時間帯にピークを迎えると予想されています。,33,OpenAI gpt-4o-mini-tts,OpenAI,36,Cartesia Sonic-3,Cartesia,tie,,"A,B","[""36"", ""33""]",38.7,34.908,,,noise_distortion,mild_mispronunciation
169080,2026-05-04 09:05:35.310734+00,2026-05-02 18:34:22.889215+00,1308831,453,ja-JP,jp_cs_31,cs,Customer support & contact center,Educational PA,高校3年生特進Bクラスの生徒の皆様は、卒業式の予行演習のため、第3-A体育館にご集合ください。,32,ElevenLabs Eleven v3,ElevenLabs,36,Cartesia Sonic-3,Cartesia,tie,,"A,B","[""36"", ""32""]",23.72,15.441,,quiet,,noise_distortion
101486,2026-05-04 11:55:41.998349+00,2026-04-30 21:32:46.240558+00,1308831,453,ja-JP,jp_gc_21,gc,Gen-conv & AI assistants,AI assistant — smart-home recipe/cooking (new — 11th ai_conv),はい、12分のタイマーを開始しまして、オーブンを220度に予熱しております。,36,Cartesia Sonic-3,Cartesia,40,xAI Grok TTS,xAI,tie,,"A,B","[""36"", ""40""]",12.94,9.483,,,,
171119,2026-05-03 13:02:43.934269+00,2026-05-02 18:34:27.853935+00,1306095,453,ja-JP,jp_me_19,me,Media & entertainment,News — weather warning,気象庁は、関東甲信越地方一帯にきわめて激しい雨の警報を発表し、低地での都市型水害への厳重な警戒を呼びかけており、毎時80ミリを超える降水量が、特に夕方の通勤時間帯にピークを迎えると予想されています。,36,Cartesia Sonic-3,Cartesia,40,xAI Grok TTS,xAI,a_wins,36,A,"[""36""]",36.29,32.998,,,mild_mispronunciation,severe_mispronunciation
171120,2026-05-03 13:45:10.531576+00,2026-05-02 18:34:27.856174+00,1306095,453,ja-JP,jp_me_19,me,Media & entertainment,News — weather warning,気象庁は、関東甲信越地方一帯にきわめて激しい雨の警報を発表し、低地での都市型水害への厳重な警戒を呼びかけており、毎時80ミリを超える降水量が、特に夕方の通勤時間帯にピークを迎えると予想されています。,32,ElevenLabs Eleven v3,ElevenLabs,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,b_wins,34,B,"[""34""]",40.72,36.2,,,severe_mispronunciation,
171133,2026-05-03 10:44:38.790802+00,2026-05-02 18:34:27.884061+00,1308941,453,ja-JP,jp_me_19,me,Media & entertainment,News — weather warning,気象庁は、関東甲信越地方一帯にきわめて激しい雨の警報を発表し、低地での都市型水害への厳重な警戒を呼びかけており、毎時80ミリを超える降水量が、特に夕方の通勤時間帯にピークを迎えると予想されています。,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,a_wins,34,A,"[""34""]",42.24,35.31,完璧,関東甲信越の発音が変,,mild_mispronunciation
171136,2026-05-03 12:30:46.495657+00,2026-05-02 18:34:27.890172+00,1306095,453,ja-JP,jp_me_19,me,Media & entertainment,News — weather warning,気象庁は、関東甲信越地方一帯にきわめて激しい雨の警報を発表し、低地での都市型水害への厳重な警戒を呼びかけており、毎時80ミリを超える降水量が、特に夕方の通勤時間帯にピークを迎えると予想されています。,33,OpenAI gpt-4o-mini-tts,OpenAI,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,tie,,"A,B","[""34"", ""33""]",40.6,36.66,,,noise_distortion,
171155,2026-05-04 15:09:28.213506+00,2026-05-02 18:34:27.940249+00,1309149,453,ja-JP,jp_me_20,me,Media & entertainment,News — newspaper coverage compare-2,NASAによる「アルテミス1」打ち上げシステムの無人試験がケネディ宇宙センターから成功裏に行われたニュースは、朝日新聞では一面トップを飾った一方、日本経済新聞ではミッションの長期的なコスト見通しを論じる社説を掲載しました。,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,36,Cartesia Sonic-3,Cartesia,a_wins,34,A,"[""34""]",59.56,30.374,,早口で不自然。,,unnatural_robotic_voice
171163,2026-05-04 07:42:02.564021+00,2026-05-02 18:34:27.956861+00,1306100,453,ja-JP,jp_me_20,me,Media & entertainment,News — newspaper coverage compare-2,NASAによる「アルテミス1」打ち上げシステムの無人試験がケネディ宇宙センターから成功裏に行われたニュースは、朝日新聞では一面トップを飾った一方、日本経済新聞ではミッションの長期的なコスト見通しを論じる社説を掲載しました。,36,Cartesia Sonic-3,Cartesia,40,xAI Grok TTS,xAI,b_wins,40,B,"[""40""]",32.79,26.024,,,unnatural_robotic_voice,
171175,2026-05-03 10:37:45.462687+00,2026-05-02 18:34:27.984723+00,1306004,453,ja-JP,jp_me_20,me,Media & entertainment,News — newspaper coverage compare-2,NASAによる「アルテミス1」打ち上げシステムの無人試験がケネディ宇宙センターから成功裏に行われたニュースは、朝日新聞では一面トップを飾った一方、日本経済新聞ではミッションの長期的なコスト見通しを論じる社説を掲載しました。,32,ElevenLabs Eleven v3,ElevenLabs,40,xAI Grok TTS,xAI,a_wins,32,A,"[""32""]",160.45,28.85,,"行われた　おこなわれた　が　いこなわれた　になっている

息が切れそうなくらい全く一本調子で読まれている。",,mild_mispronunciation;irregular_pacing
171202,2026-05-04 14:56:31.59116+00,2026-05-02 18:34:28.059743+00,1306640,453,ja-JP,jp_me_21,me,Media & entertainment,News — newspaper coverage compare-4,"東京税関が成田空港にて、おおよそ4億2,000万円相当の未申告高級品を押収したという報道は、毎日新聞では税関手続きの強化策に焦点を当て、産経新聞では密輸組織の国際的な摘発状況を、Bloomberg Japanではブランド業界への影響を、朝日新聞では富裕層消費トレンドへの影響を中心に、それぞれ異なる切り口で取り上げました。",35,Microsoft Azure Dragon HD Omni,Microsoft Azure,36,Cartesia Sonic-3,Cartesia,tie,,bad,"[""tie/no preference""]",55.9,52.077,『成田空港』の発音が誤っています。,『密輸組織』の発音が誤っています。,mild_mispronunciation,mild_mispronunciation
171208,2026-05-04 09:14:55.115982+00,2026-05-02 18:34:28.075161+00,1308831,453,ja-JP,jp_me_21,me,Media & entertainment,News — newspaper coverage compare-4,"東京税関が成田空港にて、おおよそ4億2,000万円相当の未申告高級品を押収したという報道は、毎日新聞では税関手続きの強化策に焦点を当て、産経新聞では密輸組織の国際的な摘発状況を、Bloomberg Japanではブランド業界への影響を、朝日新聞では富裕層消費トレンドへの影響を中心に、それぞれ異なる切り口で取り上げました。",36,Cartesia Sonic-3,Cartesia,40,xAI Grok TTS,xAI,b_wins,40,B,"[""40""]",75.65,51.237,焦点を当て,Bloomberg,missing_word,mild_mispronunciation
171220,2026-05-03 13:39:39.198629+00,2026-05-02 18:34:28.104595+00,1306095,453,ja-JP,jp_me_21,me,Media & entertainment,News — newspaper coverage compare-4,"東京税関が成田空港にて、おおよそ4億2,000万円相当の未申告高級品を押収したという報道は、毎日新聞では税関手続きの強化策に焦点を当て、産経新聞では密輸組織の国際的な摘発状況を、Bloomberg Japanではブランド業界への影響を、朝日新聞では富裕層消費トレンドへの影響を中心に、それぞれ異なる切り口で取り上げました。",32,ElevenLabs Eleven v3,ElevenLabs,40,xAI Grok TTS,xAI,a_wins,32,A,"[""32""]",64.07,59.33,,,noise_distortion;mild_mispronunciation,irregular_pacing
171224,2026-05-04 03:30:38.846646+00,2026-05-02 18:34:28.115145+00,1314272,453,ja-JP,jp_me_21,me,Media & entertainment,News — newspaper coverage compare-4,"東京税関が成田空港にて、おおよそ4億2,000万円相当の未申告高級品を押収したという報道は、毎日新聞では税関手続きの強化策に焦点を当て、産経新聞では密輸組織の国際的な摘発状況を、Bloomberg Japanではブランド業界への影響を、朝日新聞では富裕層消費トレンドへの影響を中心に、それぞれ異なる切り口で取り上げました。",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,a_wins,34,B,"[""34""]",70.25,59.05,そこそこGood,"機械的な音声と抑揚
密輸、朝日が読めていない",unnatural_robotic_voice;irregular_pacing,unnatural_robotic_voice;irregular_pacing;severe_mispronunciation
171229,2026-05-03 14:13:57.846373+00,2026-05-02 18:34:28.127303+00,1306897,453,ja-JP,jp_me_21,me,Media & entertainment,News — newspaper coverage compare-4,"東京税関が成田空港にて、おおよそ4億2,000万円相当の未申告高級品を押収したという報道は、毎日新聞では税関手続きの強化策に焦点を当て、産経新聞では密輸組織の国際的な摘発状況を、Bloomberg Japanではブランド業界への影響を、朝日新聞では富裕層消費トレンドへの影響を中心に、それぞれ異なる切り口で取り上げました。",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,40,xAI Grok TTS,xAI,tie,,"A,B","[""40"", ""34""]",83.64,58.21,,,,
171230,2026-05-04 12:38:29.494641+00,2026-05-02 18:34:28.129567+00,1306100,453,ja-JP,jp_me_21,me,Media & entertainment,News — newspaper coverage compare-4,"東京税関が成田空港にて、おおよそ4億2,000万円相当の未申告高級品を押収したという報道は、毎日新聞では税関手続きの強化策に焦点を当て、産経新聞では密輸組織の国際的な摘発状況を、Bloomberg Japanではブランド業界への影響を、朝日新聞では富裕層消費トレンドへの影響を中心に、それぞれ異なる切り口で取り上げました。",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,40,xAI Grok TTS,xAI,a_wins,34,B,"[""34""]",61.95,58.21,,,,mild_mispronunciation
171245,2026-05-03 17:22:59.763902+00,2026-05-02 18:34:28.172105+00,1305965,453,ja-JP,jp_me_22,me,Media & entertainment,News — newspaper coverage compare-2 (infrastructure),総理大臣によるリニア中央新幹線、品川・名古屋間の盛大な開業式典の模様は、Bloomberg Japanでは見開き全面の特集として組まれた一方、朝日新聞は今後10年間の通勤費用への潜在的な影響について懸念を提起しました。,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,36,Cartesia Sonic-3,Cartesia,a_wins,34,B,"[""34""]",49.33,36.594,Great,,,unnatural_robotic_voice
171248,2026-05-04 07:01:24.863308+00,2026-05-02 18:34:28.178771+00,1306100,453,ja-JP,jp_me_22,me,Media & entertainment,News — newspaper coverage compare-2 (infrastructure),総理大臣によるリニア中央新幹線、品川・名古屋間の盛大な開業式典の模様は、Bloomberg Japanでは見開き全面の特集として組まれた一方、朝日新聞は今後10年間の通勤費用への潜在的な影響について懸念を提起しました。,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,36,Cartesia Sonic-3,Cartesia,b_wins,36,B,"[""36""]",45.6,36.754,,,severe_mispronunciation,
