vote_id,submitted_at,created_at,user_id,job_id,language,sentence_id,category_code,bucket,sub_bucket,sentence_text,model_a_id,model_a_name,model_a_org,model_b_id,model_b_name,model_b_org,outcome,winner_id,rater_select,result_raw,time_taken_sec,audio_duration_total_sec,comment_on_a,comment_on_b,defect_tags_on_a,defect_tags_on_b
133948,2026-05-02 01:44:51.474292+00,2026-05-01 21:37:21.460842+00,1303674,460,vi-VN,vi_ce_06,ce,Content creation & education,Content creation — wellness blog intro,"Vâng, trong bài blog hôm nay, chúng mình đang giải thích cách lập kế hoạch tỉnh thức giúp những người đi làm, ờ, mài giũa khả năng tập trung và duy trì sự cân bằng trong cuộc sống hằng ngày.",32,ElevenLabs Eleven v3,ElevenLabs,33,OpenAI gpt-4o-mini-tts,OpenAI,tie,,"A,B","[""33"", ""32""]",26.68,23.59,,,,
133627,2026-05-02 09:47:34.659549+00,2026-05-01 21:37:20.48154+00,1312752,460,vi-VN,vi_ce_01,ce,Content creation & education,Content creation — product review intro (formal),"Vâng, ờ, trong video này chúng mình review chiếc iPhone 17 Pro Max và, ừm, giải thích các tính năng mới trên camera, hiệu năng Apple Intelligence, và tác động của chúng đến trải nghiệm sử dụng hằng ngày của người dùng phổ thông.",32,ElevenLabs Eleven v3,ElevenLabs,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,tie,,"A,B","[""35"", ""32""]",44.39,29.64,,,,
133669,2026-05-02 10:27:08.574526+00,2026-05-01 21:37:20.613872+00,1295634,460,vi-VN,vi_ce_02,ce,Content creation & education,Content creation — podcast intro,"Chào mừng các bạn đến với podcast của chúng tôi, nơi mà, ừm... anh Trấn Thành ngồi trò chuyện với chị Mỹ Tâm để bàn về việc liệu những thói quen nhỏ hằng ngày, nếu được duy trì đều đặn, đôi khi có thể vượt qua những thay đổi lớn trong việc định hình một sự nghiệp bền vững theo thời gian.",32,ElevenLabs Eleven v3,ElevenLabs,36,Cartesia Sonic-3,Cartesia,b_wins,36,B,"[""36""]",51.36,30.582,"tiếng to , nghe hơi chói tai","tiếng nhoe, nghe không rõ ràng",,
133665,2026-05-02 07:06:55.095438+00,2026-05-01 21:37:20.590354+00,1312766,460,vi-VN,vi_ce_01,ce,Content creation & education,Content creation — product review intro (formal),"Vâng, ờ, trong video này chúng mình review chiếc iPhone 17 Pro Max và, ừm, giải thích các tính năng mới trên camera, hiệu năng Apple Intelligence, và tác động của chúng đến trải nghiệm sử dụng hằng ngày của người dùng phổ thông.",33,OpenAI gpt-4o-mini-tts,OpenAI,40,xAI Grok TTS,xAI,a_wins,33,A,"[""33""]",85.1,27.5,,,,mild_mispronunciation
133695,2026-05-02 08:18:20.40769+00,2026-05-01 21:37:20.693251+00,1306581,460,vi-VN,vi_ce_02,ce,Content creation & education,Content creation — podcast intro,"Chào mừng các bạn đến với podcast của chúng tôi, nơi mà, ừm... anh Trấn Thành ngồi trò chuyện với chị Mỹ Tâm để bàn về việc liệu những thói quen nhỏ hằng ngày, nếu được duy trì đều đặn, đôi khi có thể vượt qua những thay đổi lớn trong việc định hình một sự nghiệp bền vững theo thời gian.",32,ElevenLabs Eleven v3,ElevenLabs,33,OpenAI gpt-4o-mini-tts,OpenAI,a_wins,32,B,"[""32""]",206.97,36.5,"The audio sounds professional, featuring a clear and naturally flowing voice with accurate pronunciation.","The recording exhibits a mechanical, machine-like tone with uneven pacing.",,unnatural_robotic_voice
133704,2026-05-02 07:55:35.009947+00,2026-05-01 21:37:20.717429+00,1294000,460,vi-VN,vi_ce_02,ce,Content creation & education,Content creation — podcast intro,"Chào mừng các bạn đến với podcast của chúng tôi, nơi mà, ừm... anh Trấn Thành ngồi trò chuyện với chị Mỹ Tâm để bàn về việc liệu những thói quen nhỏ hằng ngày, nếu được duy trì đều đặn, đôi khi có thể vượt qua những thay đổi lớn trong việc định hình một sự nghiệp bền vững theo thời gian.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,41,MiniMax Speech 2.8 HD,MiniMax,a_wins,34,A,"[""34""]",196.13,34.952,,The word “ừm” is read without any emotion. The phrase “đôi khi có thể vượt qua những thay đổi lớn trong việc định hình một sự nghiệp bền vững theo thời gian” lacks natural pauses.,,unnatural_robotic_voice
133710,2026-05-02 10:32:22.768332+00,2026-05-01 21:37:20.735119+00,1290898,460,vi-VN,vi_ce_02,ce,Content creation & education,Content creation — podcast intro,"Chào mừng các bạn đến với podcast của chúng tôi, nơi mà, ừm... anh Trấn Thành ngồi trò chuyện với chị Mỹ Tâm để bàn về việc liệu những thói quen nhỏ hằng ngày, nếu được duy trì đều đặn, đôi khi có thể vượt qua những thay đổi lớn trong việc định hình một sự nghiệp bền vững theo thời gian.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,40,xAI Grok TTS,xAI,tie,,"A,B","[""34"", ""40""]",42.49,35.25,,,,
133729,2026-05-02 09:51:38.021155+00,2026-05-01 21:37:20.789216+00,1290898,460,vi-VN,vi_ce_02,ce,Content creation & education,Content creation — podcast intro,"Chào mừng các bạn đến với podcast của chúng tôi, nơi mà, ừm... anh Trấn Thành ngồi trò chuyện với chị Mỹ Tâm để bàn về việc liệu những thói quen nhỏ hằng ngày, nếu được duy trì đều đặn, đôi khi có thể vượt qua những thay đổi lớn trong việc định hình một sự nghiệp bền vững theo thời gian.",33,OpenAI gpt-4o-mini-tts,OpenAI,40,xAI Grok TTS,xAI,b_wins,40,A,"[""40""]",600.39,36.71,The speech rhythm or tone feels unnatural or awkward.,,irregular_pacing,
131598,2026-05-02 10:43:25.10407+00,2026-05-01 21:37:14.264951+00,1312349,460,vi-VN,vi_gc_13,gc,Gen-conv & AI assistants,Gen-conv — meeting-up coordination,"Ờ này, ừm.. mình đã đặt bàn ở The Coffee House đường Pasteur lúc 5 giờ chiều rồi nhé, được không nè?",36,Cartesia Sonic-3,Cartesia,41,MiniMax Speech 2.8 HD,MiniMax,tie,,"A,B","[""36"", ""41""]",561.05,12.46,,,,
133737,2026-05-02 10:04:37.739341+00,2026-05-01 21:37:20.823525+00,1312430,460,vi-VN,vi_ce_03,ce,Content creation & education,Content creation — sports commentary,"Vâng, trong trận đấu giữa Hoàng Anh Gia Lai và Hà Nội FC, cầu thủ Quang Hải đã có một pha bóng, ờ, có thể nói là đã xoay chuyển nhịp độ của trận đấu và quyết định kết quả chung cuộc.",35,Microsoft Azure Dragon HD Omni,Microsoft Azure,36,Cartesia Sonic-3,Cartesia,b_wins,36,A,"[""36""]",56.15,21.456,"Phát âm sai nhẹ""Hà Nội FC""",,irregular_pacing;mild_mispronunciation,irregular_pacing
133745,2026-05-02 10:24:26.396084+00,2026-05-01 21:37:20.847159+00,1306581,460,vi-VN,vi_ce_03,ce,Content creation & education,Content creation — sports commentary,"Vâng, trong trận đấu giữa Hoàng Anh Gia Lai và Hà Nội FC, cầu thủ Quang Hải đã có một pha bóng, ờ, có thể nói là đã xoay chuyển nhịp độ của trận đấu và quyết định kết quả chung cuộc.",33,OpenAI gpt-4o-mini-tts,OpenAI,36,Cartesia Sonic-3,Cartesia,b_wins,36,A,"[""36""]",196.03,24.256,This audio sounds a bit robotic and lacks natural rhythm.,This audio reads very naturally and rhythmically.,unnatural_robotic_voice,
133751,2026-05-02 07:51:56.063519+00,2026-05-01 21:37:20.864565+00,1290656,460,vi-VN,vi_ce_03,ce,Content creation & education,Content creation — sports commentary,"Vâng, trong trận đấu giữa Hoàng Anh Gia Lai và Hà Nội FC, cầu thủ Quang Hải đã có một pha bóng, ờ, có thể nói là đã xoay chuyển nhịp độ của trận đấu và quyết định kết quả chung cuộc.",32,ElevenLabs Eleven v3,ElevenLabs,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,tie,,"A,B","[""32"", ""34""]",24.43,20.96,,,,
133765,2026-05-02 05:27:11.102154+00,2026-05-01 21:37:20.908843+00,1299271,460,vi-VN,vi_ce_03,ce,Content creation & education,Content creation — sports commentary,"Vâng, trong trận đấu giữa Hoàng Anh Gia Lai và Hà Nội FC, cầu thủ Quang Hải đã có một pha bóng, ờ, có thể nói là đã xoay chuyển nhịp độ của trận đấu và quyết định kết quả chung cuộc.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,a_wins,34,A,"[""34""]",118.18,22.86,,,,mild_mispronunciation
134282,2026-05-02 05:38:01.688891+00,2026-05-01 21:37:22.463252+00,1291114,460,vi-VN,vi_ce_11,ce,Content creation & education,Education — STEM physics (law),"Theo Định Luật Newton thứ hai, phương trình F bằng m nhân với a giải thích cách mà khối lượng và gia tốc xác định chuyển động của một vật thể trong cơ học cổ điển.",35,Microsoft Azure Dragon HD Omni,Microsoft Azure,41,MiniMax Speech 2.8 HD,MiniMax,tie,,"A,B","[""35"", ""41""]",31.66,16.412,,,,
133774,2026-05-02 03:46:28.698179+00,2026-05-01 21:37:20.935961+00,1291114,460,vi-VN,vi_ce_03,ce,Content creation & education,Content creation — sports commentary,"Vâng, trong trận đấu giữa Hoàng Anh Gia Lai và Hà Nội FC, cầu thủ Quang Hải đã có một pha bóng, ờ, có thể nói là đã xoay chuyển nhịp độ của trận đấu và quyết định kết quả chung cuộc.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,40,xAI Grok TTS,xAI,tie,,"A,B","[""34"", ""40""]",48.58,21.27,,,,
132677,2026-05-02 05:38:01.9257+00,2026-05-01 21:37:17.653158+00,1311915,460,vi-VN,vi_me_09,me,Media & entertainment,Audiobook — space science achievement,"Vào ngày 14 tháng 7 năm 2015, NASA đã đạt được một thành tựu khoa học thực sự vĩ đại khi tàu vũ trụ New Horizons, vốn đã được phóng đi chín năm trước vào năm 2006, lướt qua màn sương mờ ảo của sao Diêm Vương và lần đầu tiên gửi về những hình ảnh độ phân giải cao của vùng hình trái tim trên hành tinh lùn này. Các nhà thiên văn học đã có thể phân tích được khí methane và amoniac, một trong những phát hiện quan trọng nhất của thế kỷ này trong lĩnh vực khoa học hành tinh.",36,Cartesia Sonic-3,Cartesia,40,xAI Grok TTS,xAI,a_wins,36,B,"[""36""]",101.01,47.272,Đọc hơi nhanh,Đọc sai dữ liệu năm,irregular_pacing,severe_mispronunciation
133779,2026-05-02 11:38:22.380394+00,2026-05-01 21:37:20.950857+00,1311337,460,vi-VN,vi_ce_03,ce,Content creation & education,Content creation — sports commentary,"Vâng, trong trận đấu giữa Hoàng Anh Gia Lai và Hà Nội FC, cầu thủ Quang Hải đã có một pha bóng, ờ, có thể nói là đã xoay chuyển nhịp độ của trận đấu và quyết định kết quả chung cuộc.",33,OpenAI gpt-4o-mini-tts,OpenAI,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,a_wins,33,B,"[""33""]",52.38,25.0,no issue,mispronunciation of 'FC',,mild_mispronunciation
133803,2026-05-02 04:44:24.369615+00,2026-05-01 21:37:21.032836+00,1297880,460,vi-VN,vi_ce_04,ce,Content creation & education,Content creation — documentary intro,"Bộ phim tài liệu này, ừm, theo dõi hành trình của tàu vũ trụ Voyager 1 và giải thích cách nó đã định hình lại hiểu biết của chúng ta về khoa học các hành tinh xa xôi.",36,Cartesia Sonic-3,Cartesia,41,MiniMax Speech 2.8 HD,MiniMax,b_wins,41,B,"[""41""]",92.85,19.619,ngữ điệu bị đẩy lên cao quá mức cần thiết gây thiếu tự nhiên,,,
133824,2026-05-02 12:33:17.095531+00,2026-05-01 21:37:21.097074+00,1311915,460,vi-VN,vi_ce_04,ce,Content creation & education,Content creation — documentary intro,"Bộ phim tài liệu này, ừm, theo dõi hành trình của tàu vũ trụ Voyager 1 và giải thích cách nó đã định hình lại hiểu biết của chúng ta về khoa học các hành tinh xa xôi.",32,ElevenLabs Eleven v3,ElevenLabs,40,xAI Grok TTS,xAI,tie,,bad,"[""tie/no preference""]",116.39,20.69,Nhịp đọc hơi chậm,Giọng giống robot không cảm xúc,irregular_pacing,unnatural_robotic_voice;irregular_pacing
128691,2026-05-02 05:38:07.102045+00,2026-05-01 21:37:05.399531+00,1303698,460,vi-VN,vi_cs_03,cs,Customer support & contact center,Net-banking unlock,"Dạ, ừm, để mở khóa user ID internet banking @nguyen_minh của anh, anh cần đến chi nhánh Vietcombank gần nhất ở quận Hoàn Kiếm và mang theo hai loại giấy tờ tùy thân ạ.",32,ElevenLabs Eleven v3,ElevenLabs,36,Cartesia Sonic-3,Cartesia,tie,,"A,B","[""32"", ""36""]",25.23,23.367,,,,
129143,2026-05-02 07:40:52.360554+00,2026-05-01 21:37:06.833431+00,1312430,460,vi-VN,vi_cs_10,cs,Customer support & contact center,Telecom — data balance low,"Dạ, ờ, hiện tại dung lượng data của anh là 1,5 GB. Anh sẽ cần nạp thêm để, ừm, tiếp tục dùng data di động trong chu kỳ cước này ạ.",33,OpenAI gpt-4o-mini-tts,OpenAI,36,Cartesia Sonic-3,Cartesia,a_wins,33,A,"[""33""]",301.05,18.488,,,,irregular_pacing
133846,2026-05-02 13:37:49.27029+00,2026-05-01 21:37:21.158992+00,1296843,460,vi-VN,vi_ce_04,ce,Content creation & education,Content creation — documentary intro,"Bộ phim tài liệu này, ừm, theo dõi hành trình của tàu vũ trụ Voyager 1 và giải thích cách nó đã định hình lại hiểu biết của chúng ta về khoa học các hành tinh xa xôi.",35,Microsoft Azure Dragon HD Omni,Microsoft Azure,40,xAI Grok TTS,xAI,b_wins,40,A,"[""40""]",16502.83,18.61,,,unnatural_robotic_voice;irregular_pacing,
133859,2026-05-02 03:37:28.186683+00,2026-05-01 21:37:21.205699+00,1291114,460,vi-VN,vi_ce_05,ce,Content creation & education,Content creation — film/show review with rating,"Trong bài đánh giá này, chúng mình, ờ, phân tích cách mà bộ phim ""Mắt Biếc"", với điểm số 8,4 trên 10, xây dựng chiều sâu cảm xúc thông qua ngôn ngữ hình ảnh tĩnh lặng và âm nhạc tiết chế, đồng thời, ừm, khám phá các chủ đề về ký ức và những khả năng đã bị bỏ lỡ.",32,ElevenLabs Eleven v3,ElevenLabs,36,Cartesia Sonic-3,Cartesia,b_wins,36,B,"[""36""]",39.72,33.654,,,,
133873,2026-05-02 05:06:41.604442+00,2026-05-01 21:37:21.244379+00,1291114,460,vi-VN,vi_ce_05,ce,Content creation & education,Content creation — film/show review with rating,"Trong bài đánh giá này, chúng mình, ờ, phân tích cách mà bộ phim ""Mắt Biếc"", với điểm số 8,4 trên 10, xây dựng chiều sâu cảm xúc thông qua ngôn ngữ hình ảnh tĩnh lặng và âm nhạc tiết chế, đồng thời, ừm, khám phá các chủ đề về ký ức và những khả năng đã bị bỏ lỡ.",36,Cartesia Sonic-3,Cartesia,40,xAI Grok TTS,xAI,tie,,"A,B","[""40"", ""36""]",24.6,27.104,,,,
130376,2026-05-02 06:05:32.438901+00,2026-05-01 21:37:10.59714+00,1299271,460,vi-VN,vi_cs_29,cs,Customer support & contact center,Utility outage PA,"Khách hàng tại khu vực lưới điện 7-Đông chú ý, nguồn điện sẽ bị gián đoạn từ 11 giờ sáng đến 14 giờ chiều ngày 25 tháng 3 năm 2026, do công tác bảo trì khẩn cấp tại trạm biến áp khu vực. Đề nghị cư dân hoãn việc sử dụng các thiết bị tiêu thụ điện cao và lưu mọi công việc kỹ thuật số trước khi bắt đầu thời gian gián đoạn.",33,OpenAI gpt-4o-mini-tts,OpenAI,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,b_wins,35,B,"[""35""]",90.54,43.85,,Ngắt nghỉ chưa hợp lí nhưng giọng đọc đỡ máy móc hơn bản A,mild_mispronunciation;unnatural_robotic_voice,irregular_pacing;unnatural_robotic_voice
133902,2026-05-02 07:25:17.553838+00,2026-05-01 21:37:21.322329+00,1312766,460,vi-VN,vi_ce_05,ce,Content creation & education,Content creation — film/show review with rating,"Trong bài đánh giá này, chúng mình, ờ, phân tích cách mà bộ phim ""Mắt Biếc"", với điểm số 8,4 trên 10, xây dựng chiều sâu cảm xúc thông qua ngôn ngữ hình ảnh tĩnh lặng và âm nhạc tiết chế, đồng thời, ừm, khám phá các chủ đề về ký ức và những khả năng đã bị bỏ lỡ.",35,Microsoft Azure Dragon HD Omni,Microsoft Azure,41,MiniMax Speech 2.8 HD,MiniMax,b_wins,41,A,"[""41""]",54.49,32.716,,,irregular_pacing,
134086,2026-05-02 11:39:02.817241+00,2026-05-01 21:37:21.859461+00,1306659,460,vi-VN,vi_ce_08,ce,Content creation & education,Content creation — history podcast/episode intro,"Tập này, ờ, khám phá câu chuyện về Phong Trào Đông Du do Phan Bội Châu khởi xướng vào năm 1905 và cho thấy nó đã định hình lại bản sắc dân tộc Việt Nam qua nhiều thế hệ ra sao.",33,OpenAI gpt-4o-mini-tts,OpenAI,34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,tie,,"A,B","[""33"", ""34""]",32.42,27.79,,,,
133236,2026-05-02 06:29:01.902371+00,2026-05-01 21:37:19.297059+00,1290877,460,vi-VN,vi_me_18,me,Media & entertainment,News — macro economic monologue,"Cập nhật mới nhất từ mảng chính sách kinh tế: Quỹ Tiền Tệ Quốc Tế gợi ý rằng thâm hụt ngân sách liên bang Hoa Kỳ có thể chạm mức gần 3 nghìn tỷ đô-la vào năm 2034 nếu các chính sách hiện tại được giữ nguyên, và xu hướng này có thể buộc Cục Dự Trữ Liên Bang phải hoãn các đợt cắt giảm lãi suất đã được dự báo, các nhà đầu tư cần phải hấp thụ thực tế này. Như Mohamed El-Erian đã mô tả trong cuộc phỏng vấn gần đây trên CNBC, các rủi ro đối với thị trường trái phiếu Mỹ không chỉ là tức thời mà còn có thể đẩy chi phí đi vay của các nước mới nổi tăng thêm khoảng 80 điểm cơ bản, khiến việc nới lỏng chính sách tiền tệ vào năm 2026 trở nên phức tạp hơn nhiều so với những gì các nhà hoạch định chính sách hi vọng.",36,Cartesia Sonic-3,Cartesia,41,MiniMax Speech 2.8 HD,MiniMax,a_wins,36,B,"[""36""]",110,82.512,This one is perfect,,,unnatural_robotic_voice
129704,2026-05-02 11:39:48.154963+00,2026-05-01 21:37:08.59356+00,1305204,460,vi-VN,vi_cs_19,cs,Customer support & contact center,Utilities — record not found,"Ừm, em thực sự xin lỗi chị, nhưng, ờ, em không tìm thấy bất kỳ ghi nhận thanh toán hóa đơn điện nào cho số tài khoản CG-554-3320 trong tháng 1 ạ.",35,Microsoft Azure Dragon HD Omni,Microsoft Azure,36,Cartesia Sonic-3,Cartesia,a_wins,35,B,"[""35""]",212.57,30.58,,"[Noise / Distortion]: tiếng ồn ở cuối đoạn audio
[Irregular Pacing]: "" CG-554-3320 trong tháng 1 "" phát âm bị ngắt quãng chưa hợp lý, 2 từ mỗi lần ngắt",,noise_distortion;irregular_pacing
133956,2026-05-02 11:50:50.033957+00,2026-05-01 21:37:21.479865+00,1312975,460,vi-VN,vi_ce_06,ce,Content creation & education,Content creation — wellness blog intro,"Vâng, trong bài blog hôm nay, chúng mình đang giải thích cách lập kế hoạch tỉnh thức giúp những người đi làm, ờ, mài giũa khả năng tập trung và duy trì sự cân bằng trong cuộc sống hằng ngày.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,41,MiniMax Speech 2.8 HD,MiniMax,tie,,"A,B","[""41"", ""34""]",27.66,21.236,,,,
133964,2026-05-02 06:49:33.33452+00,2026-05-01 21:37:21.500932+00,1290656,460,vi-VN,vi_ce_06,ce,Content creation & education,Content creation — wellness blog intro,"Vâng, trong bài blog hôm nay, chúng mình đang giải thích cách lập kế hoạch tỉnh thức giúp những người đi làm, ờ, mài giũa khả năng tập trung và duy trì sự cân bằng trong cuộc sống hằng ngày.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,40,xAI Grok TTS,xAI,tie,,"A,B","[""40"", ""34""]",26.05,21.21,,,,
133981,2026-05-02 05:32:43.766898+00,2026-05-01 21:37:21.54359+00,1303698,460,vi-VN,vi_ce_06,ce,Content creation & education,Content creation — wellness blog intro,"Vâng, trong bài blog hôm nay, chúng mình đang giải thích cách lập kế hoạch tỉnh thức giúp những người đi làm, ờ, mài giũa khả năng tập trung và duy trì sự cân bằng trong cuộc sống hằng ngày.",33,OpenAI gpt-4o-mini-tts,OpenAI,40,xAI Grok TTS,xAI,b_wins,40,A,"[""40""]",20.41,23.16,,,irregular_pacing,
134019,2026-05-02 02:46:54.698071+00,2026-05-01 21:37:21.659096+00,1297591,460,vi-VN,vi_ce_07,ce,Content creation & education,Content creation — brand-voice promotional,"Khám phá cách đồng hồ thông minh Garmin Venu kết hợp giữa thiết kế hiện đại và sự bền bỉ giúp mang lại, ừm, trải nghiệm thoải mái và đáng tin cậy khi sử dụng hằng ngày.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,41,MiniMax Speech 2.8 HD,MiniMax,b_wins,41,B,"[""41""]",32.59,20.3,,,unnatural_robotic_voice,
133159,2026-05-02 10:30:27.963776+00,2026-05-01 21:37:19.068948+00,1312349,460,vi-VN,vi_me_16,me,Media & entertainment,News — earnings + commodity move,"Trong khi Apple công bố lợi nhuận ròng hợp nhất đạt 23,6 tỷ đô-la trong quý ba, giá dầu thô đã tăng 1,9 phần trăm trong phiên giao dịch hôm nay, trong bối cảnh tin tức về việc OPEC mới đây kéo dài thời hạn cắt giảm sản lượng. Trên thị trường tài chính, cổ phiếu Petrolimex đóng cửa ở mức cao nhất năm là 41.200 đồng, trong khi cổ phiếu PV Gas tiếp tục tăng lên 71.800 đồng khi nhu cầu khí đốt tự nhiên hóa lỏng tiếp tục mạnh tại các thị trường châu Âu và Đông Á, theo dữ liệu của Sở Giao Dịch Chứng Khoán TP HCM ghi nhận khi đóng cửa.",40,xAI Grok TTS,xAI,41,MiniMax Speech 2.8 HD,MiniMax,tie,,bad,"[""tie/no preference""]",213.92,59.25,. Đọc giá sai ở 41.200 và 71.800,". Đọc thiếu dấu phẩy ở 23,6 và 1,9
. Đọc giá sai ở 41.200 và 71.800",severe_mispronunciation,missing_word;severe_mispronunciation
134037,2026-05-02 05:36:19.816424+00,2026-05-01 21:37:21.709587+00,1311915,460,vi-VN,vi_ce_07,ce,Content creation & education,Content creation — brand-voice promotional,"Khám phá cách đồng hồ thông minh Garmin Venu kết hợp giữa thiết kế hiện đại và sự bền bỉ giúp mang lại, ừm, trải nghiệm thoải mái và đáng tin cậy khi sử dụng hằng ngày.",33,OpenAI gpt-4o-mini-tts,OpenAI,41,MiniMax Speech 2.8 HD,MiniMax,tie,,"A,B","[""41"", ""33""]",55.46,20.58,Giọng ok,"Giọng chuẩn, dễ nghe",,
132476,2026-05-02 10:30:28.216023+00,2026-05-01 21:37:17.019349+00,1309906,460,vi-VN,vi_me_06,me,Media & entertainment,Audiobook — mythological/short-form,"An Dương Vương đứng trên mép bờ đá lởm chởm, nhìn về phía bắc qua mặt sông Hồng sẫm màu. Số phận đang gọi vua trở về quê hương, về với thành Cổ Loa xa xôi, và về với công chúa Mỵ Châu đã chờ đợi cha từ rất lâu. Cô chờ một cái ôm cuối cùng để khép lại bi kịch và hàn gắn những vết thương của sự phản bội đã đè nặng lên dòng dõi.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,36,Cartesia Sonic-3,Cartesia,tie,,"A,B","[""36"", ""34""]",47.78,44.355,,,,
134055,2026-05-02 07:37:48.066761+00,2026-05-01 21:37:21.775566+00,1290656,460,vi-VN,vi_ce_08,ce,Content creation & education,Content creation — history podcast/episode intro,"Tập này, ờ, khám phá câu chuyện về Phong Trào Đông Du do Phan Bội Châu khởi xướng vào năm 1905 và cho thấy nó đã định hình lại bản sắc dân tộc Việt Nam qua nhiều thế hệ ra sao.",36,Cartesia Sonic-3,Cartesia,41,MiniMax Speech 2.8 HD,MiniMax,tie,,"A,B","[""36"", ""41""]",27,22.477,,,,
134151,2026-05-02 10:30:30.324597+00,2026-05-01 21:37:22.065282+00,1299787,460,vi-VN,vi_ce_09,ce,Content creation & education,Content creation — Gen-Z YouTube tech review with verdict,"Anh em ơi! honestly, haptics trên con phone này, like, đỉnh thật sự, nhưng mà, ờ, quảng cáo sạc nhanh 80-watt thì kiểu hơi gây thất vọng vì viên pin 5.000 mAh vẫn cần khoảng 90 phút để sạc đầy. Với mức giá 27.999.000 đồng, anh em coi đây là flagship killer hay chỉ là một con tầm trung được đổi tên? Comment bên dưới cho mình biết với nhé!",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,40,xAI Grok TTS,xAI,tie,,bad,"[""tie/no preference""]",84.11,46.79,,,unnatural_robotic_voice,unnatural_robotic_voice
134062,2026-05-02 11:08:27.898561+00,2026-05-01 21:37:21.79461+00,1290898,460,vi-VN,vi_ce_08,ce,Content creation & education,Content creation — history podcast/episode intro,"Tập này, ờ, khám phá câu chuyện về Phong Trào Đông Du do Phan Bội Châu khởi xướng vào năm 1905 và cho thấy nó đã định hình lại bản sắc dân tộc Việt Nam qua nhiều thế hệ ra sao.",36,Cartesia Sonic-3,Cartesia,40,xAI Grok TTS,xAI,tie,,"A,B","[""36"", ""40""]",25.97,22.339,,,,
134081,2026-05-02 10:51:16.009312+00,2026-05-01 21:37:21.845231+00,1306581,460,vi-VN,vi_ce_08,ce,Content creation & education,Content creation — history podcast/episode intro,"Tập này, ờ, khám phá câu chuyện về Phong Trào Đông Du do Phan Bội Châu khởi xướng vào năm 1905 và cho thấy nó đã định hình lại bản sắc dân tộc Việt Nam qua nhiều thế hệ ra sao.",34,Google DeepMind Gemini 3.1 Flash TTS,Google DeepMind,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,a_wins,34,A,"[""34""]",165.45,23.24,"The audio recording sounds very natural and clean, matching the content of the text.",This recording sounds unnatural and the rhythm is uneven; it doesn't sound very authentic.,,irregular_pacing;unnatural_robotic_voice
134101,2026-05-02 05:28:26.569776+00,2026-05-01 21:37:21.906952+00,1299271,460,vi-VN,vi_ce_08,ce,Content creation & education,Content creation — history podcast/episode intro,"Tập này, ờ, khám phá câu chuyện về Phong Trào Đông Du do Phan Bội Châu khởi xướng vào năm 1905 và cho thấy nó đã định hình lại bản sắc dân tộc Việt Nam qua nhiều thế hệ ra sao.",33,OpenAI gpt-4o-mini-tts,OpenAI,41,MiniMax Speech 2.8 HD,MiniMax,b_wins,41,A,"[""41""]",28.95,26.278,,,unnatural_robotic_voice,
134115,2026-05-02 09:19:23.671457+00,2026-05-01 21:37:21.960933+00,1297871,460,vi-VN,vi_ce_09,ce,Content creation & education,Content creation — Gen-Z YouTube tech review with verdict,"Anh em ơi! honestly, haptics trên con phone này, like, đỉnh thật sự, nhưng mà, ờ, quảng cáo sạc nhanh 80-watt thì kiểu hơi gây thất vọng vì viên pin 5.000 mAh vẫn cần khoảng 90 phút để sạc đầy. Với mức giá 27.999.000 đồng, anh em coi đây là flagship killer hay chỉ là một con tầm trung được đổi tên? Comment bên dưới cho mình biết với nhé!",35,Microsoft Azure Dragon HD Omni,Microsoft Azure,36,Cartesia Sonic-3,Cartesia,b_wins,36,A,"[""36""]",49.39,45.213,"giọng robot, không ngắt nghỉ",,irregular_pacing;unnatural_robotic_voice,unnatural_robotic_voice
130944,2026-05-02 07:38:09.708197+00,2026-05-01 21:37:12.3276+00,1312766,460,vi-VN,vi_gc_02,gc,Gen-conv & AI assistants,AI assistant — smart-home control terse,"Vâng, đang đặt thermostat phòng ngủ chính ở mức 22 độ C ạ.",33,OpenAI gpt-4o-mini-tts,OpenAI,35,Microsoft Azure Dragon HD Omni,Microsoft Azure,b_wins,35,A,"[""35""]",12.08,8.35,,,unnatural_robotic_voice,
